,date,amikacin,aminosalicylic-acid,amoxicillin,amoxicillin-sodium,ampicillin,azithromycin,aztreonam,benzylpenicillin-sodium,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,clindamycin-phosphate,clofazimine,co-amoxiclav,co-trimoxazole,colistimethate-sodium,colistin-sulfate,cycloserine,dapsone,daptomycin,demeclocycline-hydrochloride,doxycycline-hyclate,doxycycline-monohydrate,ertapenem,erythromycin,erythromycin-ethylsuccinate,erythromycin-stearate,ethambutol-hydrochloride,fidaxomicin,fluampicil,flucloxacillin-magnesium,flucloxacillin-sodium,fosfomycin,fosfomycin-calcium,fosfomycin-trometamol,fusidic-acid,gentamicin,imipenem-cilastatin,isoniazid,levofloxacin,linezolid,lymecycline,meropenem,methenamine-hippurate,metronidazole,minocycline-hydrochloride,moxifloxacin,nalidixic,neomycin,nitrofurantoin,norfloxacin,ofloxacin,oxytetracycline,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,pristinamycin,pyrazinamide,rifabutin,rifampicin,rifampicin-combined-preparations,rifaximin,sodium-fusidate,sulfadiazine,sulfamethoxypyridazine,sulfapyridine,teicoplanin,telithromycin,temocillin,tetracycline,thalidomide,ticarcillin-clabulanic-acid,tigecycline,tobramycin,trimethoprim,trinidazole,vancomycin-hydrochloride,CCG_code,mrsa_count,month,year,ccg_id
10456,2013-10-01,0,0,166639,0,0,673,0,4,56,0,10150,0,0,0,0,40,0,0,0,0,2940,9618,872,0,0,19240,618,70,0,0,112,0,112,3793,168,0,13125,41472,1476,0,0,1108,0,30972,0,0,0,0,28,0,168,0,0,15940,0,60,3123,200,80,150,0,10419,0,0,7285,34014,0,0,0,200,0,252,0,144,0,0,0,0,0,0,0,420,0,0,0,56,16182,0,0,10T,0.0,10,2013,176
10457,2013-11-01,0,0,180827,0,0,891,0,0,148,0,8375,56,0,0,0,40,0,0,0,0,2656,8029,660,0,0,18119,390,260,0,0,56,0,224,3356,0,0,12315,44268,1644,0,0,1040,0,26540,0,0,0,0,0,0,950,0,0,12999,0,60,2947,318,45,0,112,8367,0,60,4462,30431,0,0,0,0,0,476,0,60,0,0,0,0,0,0,0,56,0,0,0,0,17126,0,0,10T,0.0,11,2013,176
10458,2013-12-01,0,0,235964,21,0,900,0,0,142,0,8360,0,0,0,0,20,0,0,0,0,2384,13205,389,0,0,23649,832,510,0,0,168,0,112,3896,56,0,13972,57540,1322,0,0,768,0,25283,0,0,0,0,0,0,368,0,0,12474,0,60,2710,476,102,150,112,7880,0,114,5129,38672,0,0,0,0,0,224,56,278,0,0,0,0,0,0,0,560,0,0,0,0,15244,0,0,10T,1.0,12,2013,176
10459,2014-01-01,0,0,183027,0,0,784,0,2,28,21,8931,14,200,0,0,20,0,0,0,0,3312,12688,885,0,0,20379,476,90,0,0,168,0,112,4313,140,0,14826,51524,918,0,0,1280,0,28881,0,0,0,0,0,0,368,10,0,15254,0,120,3342,396,72,150,0,9831,0,20,5817,36156,0,0,0,0,0,1072,0,56,0,0,0,0,0,0,0,364,0,0,0,0,17152,0,0,10T,0.0,1,2014,176
10460,2014-02-01,0,0,210603,0,56,842,0,4,100,0,7802,28,0,0,0,0,0,0,0,0,2308,11257,620,0,0,21768,642,200,0,0,112,0,112,3977,84,0,12287,66500,1500,0,0,616,0,26626,0,0,0,0,0,0,382,7,0,12096,0,120,2564,372,55,0,112,7577,0,28,4838,42932,0,0,0,0,0,112,56,180,0,0,0,0,0,0,0,196,0,0,0,0,13953,0,0,10T,0.0,2,2014,176
10461,2014-03-01,0,0,204950,0,48,889,0,0,28,0,9295,0,0,0,0,40,0,0,0,0,2274,12389,890,0,0,23958,630,270,0,0,56,0,112,3725,84,0,13660,72800,1284,0,0,1320,0,29698,0,0,0,0,0,0,824,0,0,14917,0,120,3010,452,40,0,0,9350,0,4,5940,61652,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,616,0,0,0,56,14414,16,0,10T,0.0,3,2014,176
10462,2014-04-01,0,0,161225,0,0,1229,0,0,112,0,9357,0,0,0,0,0,0,0,0,0,2053,11972,686,0,0,18252,556,0,0,0,56,0,112,3959,84,0,12392,54300,1562,0,0,1220,0,29943,0,0,0,0,0,0,431,50,0,13318,0,0,2786,532,20,0,112,8513,0,28,5269,50872,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,84,0,0,0,0,17353,0,0,10T,0.0,4,2014,176
10463,2014-05-01,0,0,154367,0,0,1130,0,0,48,0,9039,56,7,0,0,0,0,0,0,0,2865,10518,816,0,0,21784,538,120,0,0,112,0,112,3272,56,0,13538,53960,1557,0,0,1716,0,34454,0,0,0,0,0,0,154,0,0,14503,0,240,2788,448,45,0,0,9285,0,28,4128,37305,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,224,0,0,0,0,15384,0,112,10T,0.0,5,2014,176
10464,2014-06-01,0,0,132756,0,0,661,0,0,28,0,9634,0,0,0,0,0,0,0,0,0,2556,9568,1200,0,0,20765,924,60,0,0,112,0,224,3693,28,0,12608,51844,980,112,0,1352,0,31083,0,0,0,0,0,0,112,0,0,13734,0,120,2260,226,15,0,112,8078,0,28,4997,46495,0,0,0,0,0,168,60,0,0,0,0,0,0,0,0,308,0,0,0,0,15593,0,0,10T,0.0,6,2014,176
10465,2014-07-01,0,0,122191,0,0,948,0,0,0,0,9812,0,0,0,0,90,0,0,0,0,2972,9705,1101,0,0,22079,312,120,0,0,56,0,112,3658,28,0,11894,52356,944,0,0,996,0,34393,0,0,0,0,0,0,308,14,0,12698,0,120,2403,588,45,0,0,8890,0,28,4390,41086,0,20,0,0,0,212,0,0,0,0,0,0,0,0,0,140,0,0,0,0,17341,20,0,10T,0.0,7,2014,176
10466,2014-08-01,0,0,81924,0,0,957,0,0,42,0,7416,0,0,0,0,30,0,0,0,0,2520,6381,1354,0,0,16685,608,0,0,0,56,0,0,2982,28,0,12978,22260,725,0,0,920,0,33665,0,0,0,0,0,0,126,0,0,12768,0,180,2211,424,15,0,112,9003,0,0,3987,27072,0,0,0,210,0,116,0,154,252,0,0,0,0,0,0,224,0,0,0,0,14519,0,0,10T,0.0,8,2014,176
10467,2014-09-01,0,0,129237,0,0,960,0,0,100,0,7553,0,4,0,0,0,0,0,0,0,2703,8578,618,0,0,20679,731,30,0,0,168,0,112,3527,0,0,13455,36004,1138,0,0,1360,0,32669,0,0,0,0,0,0,280,0,0,12446,0,60,2900,840,20,0,0,9259,0,56,6311,27304,0,0,0,0,0,212,0,182,0,0,0,0,0,0,0,280,0,0,0,0,16924,0,40,10T,0.0,9,2014,176
10468,2014-10-01,0,0,177569,0,28,1188,0,0,42,0,8294,14,60,0,0,90,0,0,0,0,4146,14506,598,0,0,24592,466,30,0,0,112,0,112,3958,28,0,14898,59008,1208,45,0,616,0,35520,0,0,0,0,0,0,168,0,0,14930,0,120,3213,268,55,0,0,9611,0,42,5606,30732,0,0,0,0,0,268,30,84,0,0,0,0,0,0,0,280,0,0,0,0,18259,0,0,10T,1.0,10,2014,176
10469,2014-11-01,0,0,209297,0,100,1248,0,0,114,0,7851,0,0,0,0,0,0,0,0,0,2944,12819,908,0,0,21680,590,80,0,0,56,0,0,3643,0,0,14266,58528,892,0,0,916,0,29376,0,0,0,0,0,0,326,14,0,12832,0,120,2464,424,49,0,112,9607,0,0,3339,36820,0,0,0,0,0,116,0,98,0,0,0,0,0,0,0,84,0,0,0,0,14301,0,0,10T,0.0,11,2014,176
10470,2014-12-01,0,0,329063,0,0,1230,0,0,314,0,9731,0,200,0,0,0,0,0,0,0,3394,19967,1334,0,0,30995,386,180,0,0,112,0,0,4830,126,0,16558,83052,729,0,0,944,0,28418,0,0,0,0,0,0,168,0,0,13517,0,180,2351,476,34,0,0,8383,0,0,3658,43008,0,0,0,0,0,268,10,112,0,0,0,0,0,0,0,280,0,0,0,0,15222,4,0,10T,0.0,12,2014,176
10471,2015-01-01,0,0,200133,0,0,1737,0,8,114,0,8660,0,0,0,0,90,0,0,0,0,4194,15952,410,0,0,29458,416,180,0,0,112,0,0,5320,28,0,16409,52726,1284,0,0,864,0,31772,0,0,0,0,0,0,294,0,0,16528,0,0,3126,568,63,0,112,8406,0,0,4310,37024,0,0,0,0,0,60,0,56,0,0,0,0,0,0,0,224,0,0,0,0,17327,10,0,10T,0.0,1,2015,176
10472,2015-02-01,0,0,193228,0,0,1162,0,2,0,0,7812,10,14,0,0,28,0,0,0,0,3000,15968,1068,0,0,26184,603,60,0,0,112,0,168,4794,140,0,13331,61236,1522,0,0,588,0,27673,0,0,0,0,0,0,112,0,0,12879,0,180,3260,392,52,0,0,8262,0,136,4153,39856,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,224,0,0,0,0,15399,0,20,10T,0.0,2,2015,176
10473,2015-03-01,0,0,211142,0,0,1169,0,0,100,0,8951,56,162,0,0,30,0,0,0,0,3137,14810,1102,0,0,27822,171,180,0,0,56,0,0,5430,56,0,17869,71736,1076,28,0,1056,0,32674,0,0,0,0,0,0,56,0,0,13682,0,120,3251,588,90,0,0,10063,0,98,4969,49706,0,0,0,0,0,56,168,56,0,0,0,0,0,0,0,364,0,0,0,0,18010,0,20,10T,0.0,3,2015,176
10474,2015-04-01,0,0,139605,0,0,1577,0,0,0,0,8445,0,0,0,0,60,0,0,0,0,3689,10686,942,0,0,25904,550,90,0,0,112,0,0,3987,196,0,15615,45362,800,100,0,972,0,32853,0,0,1,0,0,0,224,7,0,15411,0,120,3001,480,27,0,0,8701,0,42,3454,41452,0,0,0,0,0,168,0,65,0,0,0,0,0,0,0,224,0,0,0,0,13821,0,0,10T,0.0,4,2015,176
10475,2015-05-01,0,0,147535,0,0,939,0,0,114,0,8370,0,0,0,0,60,0,0,0,0,3180,11514,1088,0,0,18896,499,180,0,0,56,0,0,4322,84,0,12136,45016,1101,0,0,769,0,33204,0,0,0,0,0,0,238,7,0,13742,0,120,3123,371,70,0,0,8920,0,28,4279,42240,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,224,0,0,0,0,12946,4,0,10T,0.0,5,2015,176
10476,2015-06-01,0,0,112878,0,0,1102,0,0,400,0,7043,126,0,0,0,30,0,0,0,0,3012,10149,986,0,0,17980,314,60,0,0,168,0,224,4237,56,0,12559,43476,1397,0,0,800,0,38278,0,0,0,0,0,0,112,7,0,14835,0,60,2972,392,50,0,0,8605,0,0,5399,33928,0,0,0,0,0,140,0,9,0,0,0,0,0,0,0,196,0,0,0,56,16903,0,0,10T,0.0,6,2015,176
10477,2015-07-01,0,0,110319,0,0,1464,0,0,200,0,9161,140,0,0,0,0,0,0,0,0,2394,8320,1076,0,0,15207,459,60,0,0,112,0,224,4809,28,0,11011,37964,924,0,0,512,0,37980,0,0,0,0,0,0,126,15,0,14133,0,120,4331,620,30,0,0,8726,0,56,2792,36646,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,168,0,0,0,0,14980,0,0,10T,0.0,7,2015,176
10478,2015-08-01,0,0,75676,0,21,882,0,0,0,0,7989,42,2,0,0,0,0,0,0,0,2918,6526,1078,0,0,12982,648,0,0,0,84,0,112,3877,56,0,10372,27352,1114,0,0,1288,0,34890,0,0,0,0,0,0,224,0,0,13577,0,60,2620,224,20,0,212,8210,0,0,3812,24320,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,224,0,0,0,0,14685,0,0,10T,0.0,8,2015,176
10479,2015-09-01,0,0,120021,0,0,1168,0,0,14,0,7964,280,0,0,0,90,0,0,0,0,2419,7627,1568,0,0,13975,321,0,0,0,112,0,0,4749,0,0,10172,35132,949,0,0,888,0,37004,0,0,0,0,0,0,112,28,0,12719,0,60,2875,448,62,0,0,8566,0,91,4081,27380,0,20,0,0,0,182,0,56,0,0,0,0,0,0,0,364,0,0,0,0,14723,16,0,10T,0.0,9,2015,176
10480,2015-10-01,0,0,167925,0,77,1284,0,0,200,14,6679,84,0,0,0,20,0,0,0,0,2584,11852,1032,0,0,16986,526,120,0,0,112,0,336,5737,56,0,12542,44140,788,0,0,980,0,38863,0,0,2,0,0,0,126,28,0,13479,0,120,3256,396,45,0,0,9763,0,70,3488,34562,0,0,0,0,0,282,0,56,0,0,0,0,0,0,0,364,0,0,0,56,15640,4,0,10T,0.0,10,2015,176
10481,2015-11-01,0,0,194202,0,100,1220,0,0,100,0,6444,84,0,0,0,90,0,0,0,0,2385,12508,867,0,0,17164,737,0,0,0,56,0,0,5166,56,0,12342,62652,936,0,0,560,0,28883,0,0,0,0,0,0,308,0,0,11897,0,0,2449,364,40,0,140,8410,0,52,2193,34940,0,20,0,0,0,0,0,65,0,7,0,0,0,0,0,112,0,0,0,0,15233,0,0,10T,0.0,11,2015,176
10482,2015-12-01,0,0,216596,0,0,1510,0,0,0,0,7230,0,0,0,0,0,0,0,0,0,2258,12452,1160,0,0,15730,294,60,0,0,196,0,0,7014,14,0,12793,60096,1210,0,0,1092,0,33896,0,0,0,0,0,0,196,0,0,12817,0,180,2406,196,35,0,224,9913,0,91,4156,47950,0,0,0,0,0,28,0,56,0,0,0,0,0,0,0,0,0,0,0,0,16587,0,0,10T,1.0,12,2015,176
10483,2016-01-01,0,0,180027,0,0,1297,0,0,214,14,7480,0,0,0,0,0,0,0,0,0,1929,12810,1042,0,0,12586,249,120,0,0,168,0,0,6173,84,0,14572,54549,988,0,0,664,0,33628,0,0,1,0,0,0,378,0,0,11264,0,60,2983,140,15,0,112,7389,0,7,4309,38352,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,140,0,0,0,0,17688,0,0,10T,0.0,1,2016,176
10484,2016-02-01,0,0,203828,0,0,1266,0,0,0,0,6304,0,0,0,0,90,0,0,0,0,1806,15194,510,0,0,15606,433,0,0,0,56,0,0,8137,14,0,13332,69140,1008,0,0,252,0,29872,0,0,0,0,0,0,112,0,0,10857,0,60,3175,140,50,0,0,9046,0,14,2517,42186,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,84,0,0,0,0,15432,0,0,10T,0.0,2,2016,176
10485,2016-03-01,0,0,237000,0,0,1408,0,0,42,0,6916,14,0,0,0,0,0,0,0,0,1731,15314,1178,0,0,15424,291,60,0,0,56,0,112,7210,140,0,15776,76612,342,0,0,370,0,31660,0,0,0,0,0,0,168,0,0,11726,0,120,2957,480,19,0,112,9208,0,84,3900,43066,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,168,0,0,0,0,15281,0,0,10T,0.0,3,2016,176
10486,2016-04-01,0,0,148405,0,21,936,0,0,0,0,7870,0,0,0,0,0,21,0,0,0,2259,12948,656,0,0,14787,453,0,0,0,224,0,336,6541,28,0,14701,49000,376,56,0,836,0,32513,0,0,0,0,5,0,126,14,0,12719,0,120,2821,350,7,0,0,9873,0,56,3252,36768,0,0,0,0,60,0,0,112,0,0,0,0,0,0,0,56,0,0,0,0,12896,20,206,10T,1.0,4,2016,176
10487,2016-05-01,0,0,159200,0,0,1091,0,0,0,0,6372,0,0,0,0,60,0,0,0,0,1797,10383,1126,0,0,14251,517,0,0,0,168,0,112,5601,84,0,15793,58914,244,0,0,448,0,35847,0,0,0,0,0,0,280,40,0,11928,0,60,2876,224,14,0,112,8801,0,42,3644,38079,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,56,0,0,0,0,16119,0,0,10T,0.0,5,2016,176
10488,2016-06-01,0,0,127963,0,0,919,0,0,0,0,5849,0,0,0,0,30,0,0,0,0,1328,8938,1134,0,0,15407,419,120,0,0,56,0,0,6636,84,0,13069,50168,456,0,0,920,0,39192,0,0,0,0,0,0,168,40,0,10757,0,120,2756,56,17,0,0,8695,0,33,3916,38820,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,196,0,0,0,0,14712,4,0,10T,0.0,6,2016,176
10489,2016-07-01,0,0,130911,0,0,999,0,0,0,0,6793,0,0,0,0,0,0,0,0,0,1726,8186,1076,0,0,14089,409,30,0,0,224,0,0,5523,56,0,14434,49568,588,0,0,1056,0,39834,0,0,0,0,0,0,182,0,0,11739,0,116,2266,340,10,0,112,9207,0,55,2373,38938,0,0,0,0,0,100,0,168,0,0,0,0,0,0,0,56,0,0,0,56,15046,0,0,10T,0.0,7,2016,176
10490,2016-08-01,0,0,88369,0,0,1120,0,0,0,0,6079,0,0,0,0,60,0,0,0,0,1580,9421,1034,0,0,12183,980,0,0,0,168,0,0,4831,56,0,11177,30828,465,0,0,756,0,40893,0,0,0,0,0,0,122,0,0,11575,0,240,2860,280,55,0,0,8498,0,89,3416,25684,0,0,0,30,0,0,0,112,252,0,0,0,0,0,0,280,0,0,0,0,13598,14,0,10T,0.0,8,2016,176
10491,2016-09-01,0,0,107736,0,0,1353,0,0,100,0,5585,0,2,0,0,30,0,0,0,0,1851,10778,960,0,0,13353,564,0,0,0,112,0,0,6065,28,0,13141,39268,208,0,0,1032,0,39446,0,0,0,0,0,0,126,20,0,11985,0,120,2141,84,57,0,112,8560,0,108,2453,32876,0,0,0,0,0,100,0,224,0,0,0,0,0,0,0,140,0,0,0,0,16708,0,0,10T,0.0,9,2016,176
10492,2016-10-01,0,0,182925,0,0,1001,0,0,0,0,6500,0,10,0,0,60,0,0,0,0,1982,10936,752,0,0,13186,1005,0,0,0,224,0,0,6571,0,0,11638,55968,496,0,0,672,0,35760,0,0,2,0,0,0,196,48,0,10402,0,60,2661,392,17,0,0,9038,0,103,1838,30452,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,56,0,0,0,0,15711,0,0,10T,0.0,10,2016,176
10493,2016-11-01,0,0,212760,0,28,1528,0,0,0,0,7726,0,0,0,0,30,0,0,0,0,2148,12620,1726,0,0,13543,798,0,0,0,224,0,0,5995,0,0,12435,54900,596,0,0,584,0,32760,0,0,0,0,0,0,224,20,0,12508,0,0,2247,224,50,0,0,8563,0,0,2424,36176,0,0,0,0,0,206,0,224,0,0,0,0,0,0,0,0,0,0,0,0,13964,0,0,10T,0.0,11,2016,176
10494,2016-12-01,0,0,252419,0,100,1450,0,0,0,0,6129,0,2,0,0,0,0,0,0,0,2056,15997,1001,0,0,16397,904,0,0,0,175,0,0,6412,0,0,13043,68840,396,0,0,788,0,31654,0,0,0,0,0,0,434,14,0,9866,0,300,2088,532,49,0,112,9454,0,98,2781,46348,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,48,0,0,0,0,15319,10,0,10T,0.0,12,2016,176
10495,2017-01-01,0,0,216687,0,0,1149,0,0,30,0,6816,0,0,0,0,30,0,0,0,0,2612,14600,990,0,0,16930,838,0,0,0,168,0,0,7154,112,0,14730,59028,294,84,0,420,0,35865,0,0,0,0,0,0,448,34,0,12635,0,0,1933,224,27,0,0,10116,0,84,3152,41306,0,0,0,0,0,200,100,168,0,0,0,0,0,0,0,140,0,0,0,0,16279,0,56,10T,0.0,1,2017,176
10496,2017-02-01,0,0,178264,0,0,1288,0,0,100,0,5655,0,0,0,0,60,0,0,0,0,2194,11986,812,0,0,16297,799,0,0,0,168,0,0,5349,0,0,12831,54400,367,0,0,564,0,30113,0,0,0,0,0,0,224,0,0,10638,0,180,2524,280,35,0,112,11529,0,42,2508,41140,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,84,0,0,0,0,14861,0,0,10T,0.0,2,2017,176
10497,2017-03-01,0,0,175995,0,0,1460,0,0,0,0,6295,0,14,0,0,0,0,0,0,0,1884,13626,930,0,0,19554,556,0,0,0,224,0,0,6851,0,0,13055,68428,587,0,0,664,0,36268,0,0,0,0,0,0,350,14,0,13755,0,120,3074,336,20,0,0,14588,0,14,3128,58738,0,21,0,0,0,84,0,56,0,0,0,0,0,0,0,490,0,0,0,0,13512,0,70,10T,0.0,3,2017,176
10498,2017-04-01,0,0,128468,0,0,808,0,0,14,0,5927,28,0,0,0,30,0,0,0,0,1947,9348,896,0,0,14051,676,0,0,0,280,0,0,5392,168,0,10037,39884,1013,0,0,392,0,34360,0,0,0,0,0,0,224,21,0,11647,0,60,2241,392,5,0,112,11723,0,56,3808,45546,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,112,0,0,0,0,10433,0,0,10T,0.0,4,2017,176
10499,2017-05-01,0,0,144408,0,0,1322,0,0,100,0,6953,0,0,0,0,40,0,0,0,0,1732,13744,770,0,0,14759,530,0,0,0,84,0,0,5615,84,0,10972,44728,790,0,0,796,0,36098,1,0,0,0,0,0,336,116,28,13094,0,180,2230,336,0,0,0,12074,0,0,3532,54828,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,224,0,0,0,0,14285,0,20,10T,0.0,5,2017,176
10500,2017-06-01,0,0,116021,0,0,1100,0,0,0,0,5933,0,24,0,0,60,0,0,0,0,1399,12396,996,0,0,17390,811,0,0,0,224,0,0,5365,0,0,10230,42228,430,0,0,952,0,46064,4,0,0,0,0,0,238,0,0,13293,0,240,2291,392,24,0,112,12932,0,84,3430,45466,0,0,0,0,0,28,0,210,0,0,0,0,0,0,0,56,0,0,0,0,13979,0,0,10T,0.0,6,2017,176
10501,2017-07-01,0,0,119989,0,100,1319,0,0,110,0,6479,0,2,0,0,30,0,0,0,0,1782,12852,765,0,0,13508,842,60,0,0,112,0,0,5281,0,0,9208,38184,532,56,0,748,0,43190,0,0,0,0,0,0,560,28,0,12719,0,240,2997,168,35,0,0,13877,0,112,3080,57164,0,30,0,0,0,0,0,112,0,0,0,0,0,0,0,432,0,0,0,0,13828,0,0,10T,0.0,7,2017,176
10502,2017-08-01,0,0,91443,0,0,1029,0,2,0,0,5156,14,2,0,0,0,0,0,0,0,1618,8860,806,0,0,12600,755,0,0,0,112,0,112,4990,84,0,9451,27856,418,56,0,756,0,37999,0,0,0,0,0,0,168,28,0,13187,0,300,2246,252,30,0,112,14720,0,197,2136,31845,0,0,0,0,0,120,290,112,0,0,0,0,0,0,0,336,0,0,0,0,11012,21,0,10T,0.0,8,2017,176
10503,2017-09-01,0,0,122090,0,21,1041,0,0,14,0,5398,0,0,0,0,168,0,0,0,0,2452,10358,808,0,0,13116,853,0,0,0,168,0,0,5243,112,0,9980,27000,909,0,0,812,0,39079,0,0,0,0,0,0,350,195,0,11366,0,416,2282,224,0,0,0,12542,0,56,2158,38352,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,154,0,0,0,0,11477,0,0,10T,0.0,9,2017,176
10504,2017-10-01,0,0,159241,0,0,896,0,0,0,0,7716,0,14,0,0,0,0,0,0,0,2275,13348,906,0,0,13750,798,0,0,0,196,0,0,5709,364,0,9554,37428,532,0,0,620,0,37014,0,0,0,0,0,0,252,34,0,12523,0,356,2017,168,54,0,112,11473,0,56,2912,45308,0,0,0,7,0,112,0,56,0,0,0,0,0,0,0,112,0,0,0,0,12451,0,0,10T,0.0,10,2017,176
10505,2017-11-01,0,0,190855,0,21,1224,0,0,28,0,6249,0,0,0,0,168,0,0,0,0,2333,13482,980,0,0,14546,638,120,0,0,140,0,168,4925,308,0,8844,43800,532,0,0,1120,0,32773,0,0,0,0,0,0,252,27,0,12492,0,236,1886,168,10,0,0,11159,0,70,2184,53384,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,112,0,0,0,0,12580,0,56,10T,0.0,11,2017,176
10506,2012-12-01,0,0,217731,0,28,2975,0,1,2502,0,19644,56,600,0,0,152,0,12,0,0,5319,26152,532,0,0,26607,3190,1060,0,0,588,0,336,18135,112,0,17426,35488,1173,140,0,168,0,48242,0,0,0,0,277,0,0,20,86,21896,0,240,5260,1820,24,0,0,22657,21,70,14594,81384,0,56,0,60,0,280,0,314,438,0,0,0,142,0,0,364,0,0,0,168,31010,10,0,10V,0.0,12,2012,177
10507,2013-01-01,0,0,142870,0,0,2677,0,0,1820,0,19739,322,200,0,0,0,0,10,0,0,5708,22532,720,0,0,24989,2256,716,0,0,408,0,420,20077,28,0,16484,26564,1120,140,0,140,0,55672,0,0,0,0,181,0,0,0,56,27622,0,240,5891,2184,28,0,0,21236,28,52,12142,54730,0,10,0,0,0,86,0,336,210,0,28,0,112,0,0,504,0,0,0,0,31472,0,0,10V,0.0,1,2013,177
10508,2013-02-01,0,0,139027,0,0,2071,0,0,2210,60,17634,28,500,0,0,112,0,0,0,0,5579,19073,376,0,0,22243,1576,690,0,0,308,0,336,17489,196,0,14674,24404,724,140,0,56,0,51515,0,0,2,0,493,0,0,0,84,24670,0,180,6681,1407,0,0,0,17002,0,210,12652,55666,0,30,0,0,0,56,168,438,168,0,0,0,0,0,0,504,14,0,0,56,28160,29,0,10V,1.0,2,2013,177
10509,2013-03-01,0,0,135369,0,0,2357,0,0,1556,35,18320,98,204,0,0,33,42,2,0,0,6130,19456,912,0,0,20803,2302,952,0,0,380,0,364,17548,28,0,14707,22642,1126,252,0,84,0,52567,0,0,0,0,68,0,0,0,56,25702,0,180,5280,1820,14,0,0,19417,28,133,13562,57678,0,86,0,0,0,336,168,168,336,0,84,0,0,0,0,644,0,0,0,224,27192,0,56,10V,0.0,3,2013,177
10510,2013-04-01,0,0,115842,0,0,2024,0,0,1123,144,18032,42,200,0,0,172,0,2,0,0,5307,17261,1036,0,0,21889,1970,716,0,0,364,0,336,18332,140,0,14858,20312,1136,140,0,28,0,55351,0,0,1,0,130,0,0,14,28,25960,0,60,5825,1687,5,0,0,17928,0,28,13304,45646,0,0,0,0,0,280,168,168,368,0,0,0,0,0,0,448,0,0,0,56,32773,0,21,10V,0.0,4,2013,177
10511,2013-05-01,0,0,95286,0,0,1970,0,0,1291,0,17788,238,400,0,0,0,0,0,0,0,6010,16335,520,10,0,19066,1372,956,0,0,380,0,252,16379,84,0,15717,15156,1155,140,0,104,0,52471,0,0,1,0,69,0,0,10,122,28001,0,201,5669,1148,10,0,0,17452,0,0,14104,49226,0,56,0,0,0,116,224,345,168,0,0,0,0,0,0,560,0,0,0,0,30003,0,56,10V,0.0,5,2013,177
10512,2013-06-01,0,0,73201,0,0,2080,0,2,760,60,16132,70,1028,0,0,20,0,1,0,0,5629,14845,1057,0,0,18093,1654,812,0,0,336,0,252,14309,56,0,14140,15954,328,0,0,252,0,52157,0,0,0,0,142,0,0,28,60,22587,0,60,4716,1204,54,0,0,17089,0,161,10400,47616,0,10,0,0,0,56,0,336,268,0,0,0,14,0,0,196,0,0,0,280,27255,0,77,10V,1.0,6,2013,177
10513,2013-07-01,0,0,78271,0,0,2627,0,1,1264,0,14649,126,200,0,0,58,0,1,0,0,5699,14261,660,0,0,22920,1356,882,0,0,380,0,308,12994,112,3,13586,17216,804,140,0,292,0,72140,0,0,2,0,177,0,0,0,60,25977,0,240,6300,1148,50,0,0,17387,0,280,11976,53624,0,66,0,0,0,126,0,364,168,0,0,0,0,0,0,182,0,0,0,0,30449,0,96,10V,0.0,7,2013,177
10514,2013-08-01,0,0,57897,0,0,2418,0,0,954,14,17132,616,200,0,0,20,0,5,0,0,6208,14027,896,0,0,21379,1170,786,0,0,504,0,468,13357,28,0,13086,10776,620,140,0,692,0,66896,0,0,0,0,240,0,0,0,20,22959,0,0,5620,672,20,0,0,18651,0,150,11454,36318,0,0,0,0,0,556,56,336,0,0,0,0,0,0,0,448,56,0,0,56,29833,0,214,10V,0.0,8,2013,177
10515,2013-09-01,0,0,71625,0,0,1992,0,2,1015,0,15847,70,2,5,0,40,0,0,0,0,5992,13420,984,0,0,18870,1478,842,0,0,492,0,357,14739,140,0,12157,11344,1032,140,0,0,0,60987,0,0,2,0,60,0,0,14,0,26826,0,240,4944,1148,20,0,0,17150,28,387,9532,40476,0,76,0,0,0,476,56,251,0,0,0,0,0,0,0,392,0,0,0,0,28343,16,0,10V,0.0,9,2013,177
